1166,教授,回,291716610306073,1.94,丧偶,本科,非农户口
1167,助教,布依,958088300718737,2.28,离婚,初中,农业户口
1168,正高级工程师,东乡,668234620603712,2.11,丧偶,本科,农业户口
1169,技术员,达斡尔,504948204111094468,2.16,丧偶,高中,农业户口
1170,教授,东乡,341028191706169200,1.90,丧偶,小学,非农户口
1171,教授,高山,448765204105112992,2.37,离婚,研究生,农业户口
1172,技术员,保安,350068201907137856,1.95,丧偶,小学,农业户口
1173,高级工程师,土,689174311030473,2.19,已婚,高中,农业户口
1174,讲师,景颇,71327020290515924X,2.16,已婚,高中,非农户口
1175,副教授,土家,137177203301040605,1.74,丧偶,研究生,非农户口
1176,工程师,裕固,944633040727821,2.04,丧偶,本科,非农户口
1177,副教授,朝鲜,597101199004095030,2.06,离婚,专科,农业户口
1178,助理工程师,珞巴,545226198201293246,1.94,未婚,小学,农业户口
1179,教授,黎,321548203706100773,1.64,离婚,专科,农业户口
1180,正高级工程师,水,147723191908298709,2.01,离婚,研究生,非农户口
1181,正高级工程师,布朗,386146950225203,2.17,已婚,高中,非农户口
1182,技术员,朝鲜,290113207306048899,1.91,未婚,小学,农业户口
1183,高级工程师,阿昌,450692840810098,2.08,已婚,高中,非农户口
1184,教授,哈萨克,723914630806908,1.81,丧偶,小学,农业户口
1185,副教授,仫佬,214536430228029,1.76,未婚,专科,非农户口
1186,教授,回,27501820251117454X,1.65,离婚,本科,非农户口
1187,技术员,柯尔克孜,432956070827897,2.10,离婚,初中,农业户口
1188,工程师,鄂温克,230817430310988,2.31,离婚,本科,农业户口
1189,讲师,柯尔克孜,355902205705151795,1.59,离婚,初中,农业户口
1190,助理工程师,畲,500663192012164202,1.80,已婚,初中,农业户口
1191,工程师,维吾尔,917540240507231,1.97,已婚,初中,非农户口
1192,技术员,德昂,720080780116835,1.96,离婚,专科,非农户口
1193,助理工程师,哈尼,498850070819772,1.97,离婚,初中,农业户口
1194,讲师,保安,961526820517586,2.19,丧偶,本科,农业户口
1195,高级工程师,布朗,815206091206223,1.93,离婚,小学,农业户口
1196,助教,畲,485343195203272550,2.23,未婚,专科,农业户口
1197,助理工程师,回,309930370822423,2.15,离婚,初中,农业户口
1198,讲师,布依,563509195903048519,1.74,已婚,初中,非农户口
1199,工程师,裕固,488120690512735,1.79,离婚,高中,非农户口
1200,技术员,哈尼,860113192206303088,1.71,未婚,本科,农业户口
1201,教授,毛南,987946198008013138,2.11,已婚,专科,农业户口
1202,教授,满,299169209109251226,2.16,已婚,专科,农业户口
1203,副教授,瑶,385241192706187865,2.01,丧偶,研究生,非农户口
1204,技术员,柯尔克孜,161025261201508,2.27,未婚,研究生,非农户口
1205,工程师,纳西,522377208202221719,2.22,已婚,小学,非农户口
1206,高级工程师,蒙古,727081190711042270,1.70,已婚,初中,非农户口
1207,技术员,塔吉克,556611206012029170,2.29,离婚,本科,农业户口
1208,讲师,撒拉,646561202210196555,1.83,丧偶,研究生,农业户口
1209,助教,彝,801744209412293933,1.99,丧偶,本科,农业户口
1210,教授,基诺,618372261017364,2.23,离婚,专科,非农户口
1211,正高级工程师,基诺,608181660607059,1.78,离婚,高中,农业户口
1212,讲师,京,478620810611571,1.86,离婚,专科,农业户口
1213,正高级工程师,水,346936550703160,1.92,离婚,专科,农业户口
1214,技术员,高山,413581250410712,1.80,离婚,初中,农业户口
1215,工程师,达斡尔,445057209603073701,2.13,离婚,研究生,农业户口
1216,副教授,彝,436622501209093,1.78,未婚,高中,非农户口
1217,助理工程师,傣,927687340724204,1.98,已婚,初中,非农户口
1218,助理工程师,锡伯,138727161004475,2.00,离婚,研究生,非农户口
1219,正高级工程师,维吾尔,826402200906296503,2.01,已婚,研究生,农业户口
1220,技术员,毛南,864120860912838,1.87,已婚,专科,非农户口
1221,正高级工程师,白,113529760201406,1.97,丧偶,专科,非农户口
1222,正高级工程师,珞巴,143017150620789,1.91,已婚,本科,非农户口
1223,技术员,普米,834448197210073776,2.21,离婚,研究生,农业户口
1224,讲师,蒙古,106027190109225451,2.34,丧偶,研究生,非农户口
1225,助教,阿昌,415587550503732,1.68,离婚,本科,非农户口
1226,高级工程师,土,927255881018125,1.91,已婚,本科,非农户口
1227,副教授,裕固,72313620481123645X,2.37,已婚,高中,农业户口
1228,讲师,东乡,313639193412090799,2.12,离婚,专科,非农户口
1229,讲师,锡伯,885762970517781,1.72,离婚,小学,非农户口
1230,工程师,保安,840346920723929,2.33,离婚,专科,非农户口
1231,教授,鄂温克,122676199703273914,1.70,丧偶,本科,农业户口
1232,副教授,蒙古,56632620210430395X,1.64,已婚,小学,非农户口
1233,技术员,毛南,510607190001256285,1.74,离婚,本科,非农户口
1234,教授,哈尼,275071050405503,2.24,未婚,高中,非农户口
1235,讲师,蒙古,521209194403181887,1.87,丧偶,专科,非农户口
1236,技术员,京,763563091225601,1.98,未婚,高中,农业户口
1237,工程师,侗,586445193006102336,2.04,离婚,高中,农业户口
1238,副教授,柯尔克孜,253389195210278591,2.23,未婚,研究生,非农户口
1239,教授,布朗,220540195112010630,1.68,已婚,研究生,非农户口
1240,副教授,布依,844658840116837,2.29,已婚,本科,农业户口
1241,讲师,黎,11666220310917819X,1.81,未婚,高中,农业户口
1242,工程师,俄罗斯,537460240721729,2.29,未婚,专科,非农户口
1243,助理工程师,仡佬,10621419400616614X,2.12,已婚,小学,农业户口
1244,工程师,布朗,226973206912298087,2.38,丧偶,专科,非农户口
1245,助教,裕固,134312820723684,1.89,未婚,研究生,农业户口
1246,工程师,畲,297901300924337,1.62,离婚,初中,农业户口
1247,讲师,水,370875207912275892,2.08,已婚,高中,农业户口
1248,副教授,黎,932965670721812,2.34,已婚,小学,农业户口
1249,助理工程师,鄂伦春,243594194401085051,1.73,离婚,本科,非农户口
1250,高级工程师,塔塔尔,916976660610472,2.26,离婚,高中,农业户口
1251,工程师,保安,63829120300604155X,2.32,离婚,小学,非农户口
1252,助教,京,708210581124177,2.07,离婚,本科,非农户口
1253,助理工程师,赫哲,914579181226475,2.10,未婚,本科,农业户口
1254,正高级工程师,壮,537842197910111979,1.97,离婚,初中,非农户口
1255,副教授,汉,10280720880909324X,2.23,丧偶,本科,非农户口
1256,技术员,裕固,196002203306225819,2.04,未婚,专科,农业户口
1257,助教,布朗,609034440603759,1.92,未婚,初中,农业户口
1258,讲师,景颇,219976195104105727,2.17,离婚,小学,农业户口
1259,助理工程师,塔吉克,107769350915195,1.80,离婚,高中,农业户口
1260,讲师,赫哲,493739198102144734,1.80,丧偶,研究生,非农户口
1261,教授,达斡尔,325215193001188563,2.02,已婚,高中,非农户口
1262,讲师,阿昌,612935010208801,2.17,已婚,研究生,非农户口
1263,讲师,普米,456901193707078346,1.84,丧偶,高中,非农户口
1264,副教授,拉祜,248616193501159604,1.75,丧偶,小学,农业户口
1265,教授,汉,949772160708011,2.26,离婚,初中,农业户口
1266,高级工程师,彝,565870410726672,1.83,离婚,研究生,农业户口
1267,讲师,撒拉,709447193409162806,2.27,已婚,高中,非农户口
1268,技术员,水,167800199202155468,1.88,丧偶,研究生,农业户口
1269,讲师,高山,736545941014519,1.84,已婚,专科,非农户口
1270,高级工程师,锡伯,925716180315371,2.11,未婚,高中,农业户口
1271,助教,鄂温克,885530197812247742,1.72,已婚,专科,农业户口
1272,高级工程师,基诺,266042192305219504,1.98,已婚,高中,农业户口
1273,副教授,保安,660843199701135225,1.83,离婚,初中,农业户口
1274,教授,哈尼,911406192708281876,1.86,丧偶,研究生,农业户口
1275,教授,哈尼,987240194112049324,1.72,离婚,高中,农业户口
1276,助理工程师,保安,346066900630003,1.98,丧偶,专科,农业户口
1277,技术员,普米,881141194308028552,1.68,丧偶,本科,非农户口
1278,助理工程师,汉,497503660528657,2.38,未婚,专科,非农户口
1279,高级工程师,布朗,689356760713109,1.63,未婚,本科,农业户口
1280,正高级工程师,水,264521820721015,1.83,离婚,高中,非农户口
1281,正高级工程师,门巴,569747194911012259,1.86,丧偶,小学,非农户口
1282,副教授,乌孜别克,730854197305055996,1.74,离婚,初中,非农户口
1283,正高级工程师,仫佬,311647195007283071,2.31,已婚,本科,农业户口
1284,教授,俄罗斯,564904204207036945,1.66,离婚,研究生,非农户口
1285,工程师,土,946487240924416,1.68,丧偶,初中,农业户口
1286,教授,藏,359238209306281985,1.87,已婚,高中,农业户口
1287,正高级工程师,德昂,296124730520157,1.89,已婚,高中,非农户口
1288,讲师,朝鲜,702110080110279,1.92,丧偶,研究生,农业户口
1289,助理工程师,土家,379295420728624,1.60,丧偶,本科,农业户口
1290,助教,布朗,324781160619113,2.14,未婚,小学,非农户口
1291,正高级工程师,傈僳,790747120926707,2.04,已婚,高中,农业户口
1292,技术员,维吾尔,722356430110944,2.26,离婚,研究生,农业户口
1293,助教,怒,441118208704237051,1.97,未婚,初中,农业户口
1294,教授,柯尔克孜,774692270828723,1.99,丧偶,高中,农业户口
1295,讲师,维吾尔,572307197006268755,2.16,已婚,高中,农业户口
1296,工程师,羌,677333201208514,1.68,离婚,专科,非农户口
1297,高级工程师,塔塔尔,431136920326537,2.13,丧偶,专科,非农户口
1298,高级工程师,拉祜,953206990120624,1.88,离婚,小学,非农户口
1299,技术员,傣,151981910615692,1.88,离婚,初中,农业户口
1300,正高级工程师,东乡,117052531217338,2.28,未婚,初中,非农户口
1301,教授,东乡,852927206002214839,1.99,丧偶,专科,农业户口
1302,教授,畲,178089510122678,1.60,未婚,专科,农业户口
1303,助理工程师,纳西,550066621011324,2.32,丧偶,高中,非农户口
1304,助理工程师,哈尼,160754205911110722,2.03,丧偶,研究生,非农户口
1305,教授,壮,117068331227363,2.33,已婚,小学,非农户口
1306,高级工程师,柯尔克孜,500217180609415,2.37,未婚,专科,非农户口
1307,高级工程师,白,241768980327312,2.35,已婚,本科,非农户口
1308,副教授,彝,703683191809040750,2.25,未婚,初中,农业户口
1309,助教,俄罗斯,770310190001083500,2.28,已婚,小学,农业户口
1310,技术员,纳西,668949191801185817,1.74,未婚,研究生,非农户口
1311,技术员,独龙,718167330601446,2.16,已婚,专科,非农户口
1312,工程师,藏,357738203401227371,2.37,已婚,小学,农业户口
1313,技术员,达斡尔,89157119410312685X,2.03,已婚,专科,农业户口
1314,助教,乌孜别克,982507430714234,1.83,离婚,初中,非农户口
1315,技术员,彝,799146770824932,2.00,未婚,专科,非农户口
1316,助教,瑶,852022196312214881,2.18,丧偶,高中,农业户口
1317,教授,藏,303236202204247842,2.20,丧偶,本科,非农户口
1318,工程师,阿昌,713094300607193,1.80,离婚,高中,农业户口
1319,工程师,鄂伦春,729882197212146895,2.37,未婚,专科,非农户口
1320,教授,满,203847193205054431,2.17,丧偶,本科,非农户口
1321,高级工程师,瑶,641698490219279,2.03,离婚,本科,非农户口
1322,副教授,柯尔克孜,899026390816399,1.87,未婚,本科,农业户口
1323,正高级工程师,京,193489000824091,2.01,离婚,研究生,农业户口
1324,助理工程师,壮,814759194105049497,2.06,离婚,研究生,非农户口
1325,讲师,达斡尔,67484719850107001X,1.84,已婚,研究生,农业户口
1326,高级工程师,傣,642529910227112,2.38,未婚,专科,农业户口
1327,讲师,柯尔克孜,545791194502233731,1.91,丧偶,研究生,非农户口
1328,副教授,撒拉,944616203208260365,1.61,未婚,高中,农业户口
1329,教授,拉祜,281337191701223470,1.82,未婚,小学,农业户口
1330,工程师,裕固,625423781122767,2.20,已婚,专科,非农户口
1331,技术员,乌孜别克,365986190216907,1.64,丧偶,高中,非农户口
1332,正高级工程师,彝,695069360726372,2.30,未婚,初中,非农户口
1333,助教,独龙,753442691124259,2.32,已婚,小学,农业户口
1334,技术员,鄂温克,695873310308715,2.01,离婚,高中,农业户口
1335,工程师,高山,53748719650623557X,2.33,丧偶,本科,农业户口
1336,助教,乌孜别克,205853901122559,2.10,丧偶,专科,非农户口
1337,技术员,水,529506191310282459,2.04,丧偶,初中,农业户口
1338,助理工程师,锡伯,497140670117921,2.08,已婚,高中,非农户口
1339,教授,京,244435202112182071,2.10,丧偶,小学,农业户口
1340,高级工程师,普米,650697031010341,2.34,未婚,小学,非农户口
1341,助理工程师,维吾尔,400188870330476,2.09,未婚,高中,农业户口
1342,正高级工程师,鄂伦春,799008193104129175,2.01,离婚,研究生,农业户口
1343,工程师,高山,785934540405189,2.00,已婚,专科,农业户口
1344,高级工程师,赫哲,241346510522641,1.83,离婚,研究生,非农户口
1345,助理工程师,苗,582222070820829,2.29,丧偶,研究生,农业户口
1346,副教授,白,404677208210084695,1.97,丧偶,初中,非农户口
1347,助理工程师,撒拉,913987430512536,2.08,离婚,小学,非农户口
1348,讲师,赫哲,48826519170629989X,2.29,丧偶,专科,非农户口
1349,高级工程师,普米,796569780618054,2.16,未婚,本科,非农户口
1350,副教授,佤,488452202207051344,2.19,丧偶,研究生,农业户口
1351,副教授,汉,148338209507068569,2.16,离婚,小学,非农户口
1352,讲师,羌,643845670304895,2.36,已婚,本科,农业户口
1353,正高级工程师,纳西,777921960403539,2.13,丧偶,本科,农业户口
1354,助理工程师,柯尔克孜,962170600723574,2.27,丧偶,研究生,非农户口
1355,正高级工程师,水,308018300128553,1.77,已婚,本科,农业户口
1356,助教,瑶,21631119620309143X,2.12,丧偶,初中,非农户口
1357,助教,京,748075250630619,1.76,已婚,专科,农业户口
1358,高级工程师,门巴,675998370402060,2.21,丧偶,本科,农业户口
1359,助教,朝鲜,522004070620845,2.07,未婚,研究生,农业户口
1360,工程师,蒙古,564031195210186464,2.32,已婚,研究生,非农户口
1361,助教,藏,216231180407402,2.20,已婚,研究生,非农户口
1362,讲师,门巴,676212201101089831,2.27,离婚,初中,非农户口
1363,高级工程师,藏,305566193404162037,1.64,未婚,小学,非农户口
1364,讲师,基诺,182977193801289405,2.20,未婚,本科,农业户口
1365,助教,畲,29704919790402614X,2.02,丧偶,专科,农业户口
1366,助理工程师,蒙古,650019195112259518,1.69,丧偶,本科,非农户口
1367,技术员,俄罗斯,53264720490928415X,1.89,未婚,小学,农业户口
1368,教授,哈尼,467617193808076350,2.06,丧偶,本科,非农户口
1369,副教授,汉,307012261003312,2.09,已婚,初中,农业户口
1370,讲师,仡佬,867894203004144624,1.74,已婚,专科,农业户口
1371,工程师,门巴,827223991023381,1.78,未婚,高中,非农户口
1372,助理工程师,俄罗斯,85925020600413336X,2.13,未婚,本科,非农户口
1373,副教授,傈僳,824740199501177849,1.72,离婚,本科,非农户口
1374,工程师,仫佬,894160200804014148,2.19,丧偶,小学,非农户口
1375,助教,撒拉,983730204505056930,1.98,未婚,研究生,非农户口
1376,副教授,仡佬,347315110518292,1.84,已婚,本科,农业户口
1377,副教授,朝鲜,889180193307295378,2.33,未婚,小学,非农户口
1378,高级工程师,侗,926829500920579,2.07,未婚,本科,非农户口
1379,工程师,白,731721199602148731,1.61,未婚,本科,农业户口
1380,副教授,鄂伦春,324147400815469,1.85,未婚,本科,非农户口
1381,助理工程师,佤,658285290211270,1.89,离婚,高中,非农户口
1382,正高级工程师,独龙,940237630128252,2.15,离婚,小学,农业户口
1383,教授,毛南,632928202305130793,1.88,已婚,研究生,非农户口
1384,助理工程师,哈萨克,593985192012035298,2.21,离婚,小学,非农户口
1385,正高级工程师,毛南,396930192609133881,1.63,已婚,研究生,农业户口
1386,助理工程师,瑶,567170661024139,1.92,未婚,高中,农业户口
1387,工程师,土,311102070829553,1.67,未婚,研究生,非农户口
1388,教授,黎,134879990725706,1.73,未婚,初中,农业户口
1389,副教授,门巴,328186207105034528,1.65,丧偶,本科,农业户口
1390,助教,黎,710276203504047880,1.77,已婚,初中,非农户口
1391,副教授,仫佬,767773202908075449,2.12,离婚,研究生,农业户口
1392,讲师,朝鲜,157915198804130618,1.91,未婚,初中,农业户口
1393,讲师,布朗,490448207302211121,2.16,已婚,研究生,非农户口
1394,技术员,门巴,495562631003448,2.01,丧偶,初中,非农户口
1395,助教,瑶,776482193004205193,1.85,离婚,初中,非农户口
1396,技术员,哈萨克,198250200403281081,1.79,离婚,本科,非农户口
1397,助理工程师,拉祜,682819209905063054,2.13,未婚,专科,农业户口
1398,技术员,锡伯,571466600801842,1.69,丧偶,本科,农业户口
1399,副教授,满,28923719661027260X,1.67,未婚,初中,非农户口
1400,助理工程师,撒拉,895802130805046,1.90,未婚,初中,农业户口
1401,工程师,京,344577209211178258,2.01,离婚,专科,非农户口
1402,正高级工程师,纳西,194617631011034,2.15,丧偶,本科,非农户口
1403,副教授,仡佬,516132990123439,1.69,已婚,小学,农业户口
1404,助教,壮,229107202807280667,2.30,已婚,高中,非农户口
1405,教授,土,309993201011051532,1.61,离婚,本科,农业户口
1406,高级工程师,撒拉,452387196612110200,1.92,已婚,小学,农业户口
1407,技术员,羌,416625200602470,2.23,离婚,高中,非农户口
1408,工程师,俄罗斯,522343196009092409,2.20,已婚,本科,非农户口
1409,正高级工程师,撒拉,136119195301074739,2.24,已婚,本科,非农户口
1410,高级工程师,塔吉克,246396192807018412,1.69,未婚,研究生,非农户口
1411,讲师,哈萨克,106769191609084583,1.91,丧偶,专科,非农户口
1412,技术员,土,163601331024029,1.85,已婚,初中,非农户口
1413,教授,哈尼,405558190002048621,1.91,未婚,高中,农业户口
1414,讲师,苗,338440206303040743,1.84,离婚,研究生,农业户口
1415,技术员,朝鲜,509731195903228413,1.84,丧偶,高中,农业户口
1416,讲师,仫佬,149149140104175,1.62,未婚,研究生,农业户口
1417,正高级工程师,撒拉,102645207611031384,1.89,已婚,研究生,非农户口
1418,助教,东乡,481042890523017,1.84,丧偶,专科,农业户口
1419,工程师,基诺,126683200205161252,2.38,已婚,小学,非农户口
1420,讲师,藏,459114520728101,1.74,离婚,研究生,农业户口
1421,教授,景颇,597145200103082805,2.03,离婚,本科,非农户口
1422,讲师,撒拉,106421460110649,2.07,丧偶,研究生,非农户口
1423,教授,傣,462452205606143234,1.66,丧偶,初中,非农户口
1424,讲师,苗,585432195706134466,2.26,已婚,本科,非农户口
1425,助理工程师,蒙古,860362195902206102,1.79,丧偶,初中,非农户口
1426,讲师,珞巴,626937195405272487,1.84,已婚,研究生,非农户口
1427,工程师,蒙古,260649071101250,2.18,未婚,初中,非农户口
1428,高级工程师,侗,929065208011051779,2.08,未婚,专科,非农户口
1429,高级工程师,锡伯,255360194605218925,2.28,已婚,研究生,农业户口
1430,正高级工程师,羌,601590630908241,1.70,离婚,初中,农业户口
1431,正高级工程师,布依,117474230320087,2.04,丧偶,本科,非农户口
1432,助理工程师,柯尔克孜,486610198305066043,1.81,未婚,专科,农业户口
1433,助理工程师,蒙古,654738150514852,2.16,离婚,小学,农业户口
1434,讲师,阿昌,864578500307765,1.79,丧偶,本科,非农户口
1435,讲师,达斡尔,982310820415211,1.67,已婚,本科,非农户口
1436,教授,赫哲,806724911020977,1.87,已婚,专科,农业户口
1437,技术员,纳西,290580281011446,2.01,已婚,研究生,农业户口
1438,副教授,撒拉,661498801206464,2.31,未婚,研究生,非农户口
1439,技术员,畲,903064530629363,2.20,未婚,研究生,农业户口
1440,讲师,怒,826268203909131719,1.68,丧偶,小学,农业户口
1441,技术员,怒,540880710329306,1.74,已婚,专科,非农户口
1442,高级工程师,仫佬,840968204102175846,1.67,已婚,研究生,非农户口
1443,教授,瑶,532798210802503,1.84,未婚,本科,农业户口
1444,助理工程师,珞巴,933582197001154821,2.08,已婚,研究生,非农户口
1445,副教授,水,589991198908172710,2.18,丧偶,小学,农业户口
1446,讲师,土,759374900713899,1.69,丧偶,专科,农业户口
1447,副教授,藏,573003560809279,2.07,丧偶,小学,农业户口
1448,技术员,保安,684968192312029605,2.23,离婚,本科,农业户口
1449,讲师,保安,292728171204953,1.85,已婚,初中,非农户口
1450,讲师,傣,115261350913745,2.34,未婚,高中,农业户口
1451,副教授,阿昌,934399450513042,1.68,已婚,小学,非农户口
1452,副教授,俄罗斯,269091197710079805,2.15,未婚,高中,非农户口
1453,技术员,柯尔克孜,30374520720914182X,1.67,离婚,专科,非农户口
1454,助教,苗,650379271016847,2.32,离婚,研究生,非农户口
1455,工程师,乌孜别克,746425980629786,1.99,离婚,研究生,农业户口
1456,技术员,德昂,296266208007092253,1.82,未婚,初中,非农户口
1457,工程师,布朗,536334860321629,1.61,未婚,高中,非农户口
1458,副教授,蒙古,638825160401207,1.82,丧偶,小学,非农户口
1459,高级工程师,白,720556751122529,1.63,已婚,研究生,非农户口
1460,技术员,裕固,911091197912189760,2.00,丧偶,小学,非农户口
1461,助理工程师,仫佬,866753110706151,2.33,未婚,高中,农业户口
1462,助教,蒙古,816640950623454,1.68,已婚,本科,农业户口
1463,教授,白,503393208012224864,2.28,丧偶,初中,农业户口
1464,正高级工程师,土家,218238193007046802,2.10,丧偶,小学,农业户口
1465,高级工程师,基诺,855585202907034899,2.10,丧偶,研究生,农业户口
1466,正高级工程师,彝,983071200408281288,2.36,离婚,高中,农业户口
1467,正高级工程师,羌,502791192304234188,1.84,已婚,本科,农业户口
1468,助教,达斡尔,902020192606020039,2.24,离婚,专科,非农户口
1469,技术员,藏,61565220720410083X,2.15,未婚,初中,农业户口
1470,教授,汉,821994204810083602,1.93,已婚,小学,非农户口
1471,正高级工程师,德昂,108086199302137549,2.27,已婚,本科,非农户口
1472,技术员,纳西,646996205611107615,1.99,未婚,高中,非农户口
1473,讲师,布朗,615931971002547,1.74,未婚,专科,非农户口
1474,高级工程师,仡佬,157680190908077865,1.70,未婚,专科,非农户口
1475,助教,撒拉,233745198712040260,1.76,丧偶,高中,农业户口
1476,正高级工程师,瑶,620364191702173563,1.86,已婚,初中,农业户口
1477,副教授,裕固,379654350111172,2.05,未婚,小学,农业户口
1478,高级工程师,拉祜,257645710629668,2.38,丧偶,小学,非农户口
1479,工程师,布朗,222276197407101731,2.31,离婚,研究生,农业户口
1480,正高级工程师,蒙古,582790201005163554,1.86,离婚,研究生,非农户口
1481,教授,塔吉克,699176204811154458,2.09,未婚,高中,农业户口
1482,技术员,土,842722370603008,2.16,未婚,初中,农业户口
1483,正高级工程师,黎,519974650730546,1.67,未婚,本科,农业户口
1484,讲师,达斡尔,584725690725811,2.14,已婚,专科,非农户口
1485,助理工程师,水,447790195109073962,2.32,丧偶,专科,农业户口
1486,助教,乌孜别克,135659050323200,1.65,已婚,研究生,农业户口
1487,教授,俄罗斯,493634196202072613,2.14,离婚,专科,非农户口
1488,讲师,土,920602170308792,1.99,未婚,高中,非农户口
1489,技术员,汉,545916460712419,1.74,未婚,小学,农业户口
1490,教授,瑶,513262193904094538,1.66,已婚,本科,非农户口
1491,副教授,塔塔尔,376933196505062698,2.32,未婚,专科,农业户口
1492,助教,瑶,722990421128654,1.68,丧偶,专科,农业户口
1493,教授,京,944068193203197617,2.34,离婚,研究生,农业户口
1494,正高级工程师,藏,102818197002068631,1.84,丧偶,研究生,非农户口
1495,讲师,瑶,236443195106160624,2.20,已婚,研究生,非农户口
1496,讲师,京,362271208803093447,1.68,离婚,专科,农业户口
1497,助教,达斡尔,255204190407095754,2.21,已婚,研究生,农业户口
1498,助理工程师,瑶,451407131112955,1.67,丧偶,本科,农业户口
1499,助教,基诺,511379330606119,1.87,未婚,研究生,农业户口
1500,工程师,汉,591218330712540,2.36,已婚,专科,非农户口
1501,技术员,佤,940757551221832,1.92,未婚,研究生,农业户口
1502,技术员,朝鲜,580578207902294639,1.63,已婚,本科,农业户口
1503,助理工程师,壮,875600207803187424,2.11,未婚,研究生,农业户口
1504,副教授,傣,49763419350803660X,2.23,离婚,初中,非农户口
1505,助教,傣,530148202105222858,1.97,离婚,专科,农业户口
1506,副教授,普米,782812530223660,1.93,已婚,本科,非农户口
1507,正高级工程师,黎,757594381220098,1.96,丧偶,高中,农业户口
1508,副教授,德昂,383959192001184077,1.68,丧偶,本科,农业户口
1509,正高级工程师,门巴,761747371119838,1.89,丧偶,初中,农业户口
1510,工程师,仫佬,262730196403286269,1.66,离婚,本科,农业户口
1511,副教授,保安,742074191312138769,2.01,已婚,本科,非农户口
1512,教授,满,655855209011268329,1.68,离婚,专科,非农户口
1513,正高级工程师,壮,282105192901194180,1.60,已婚,本科,非农户口
1514,技术员,乌孜别克,805155200808010356,1.74,未婚,研究生,农业户口
1515,讲师,傈僳,140423100610859,2.35,丧偶,本科,农业户口
1516,工程师,乌孜别克,156069920616226,1.65,已婚,高中,农业户口
1517,技术员,赫哲,602896831018431,2.35,未婚,研究生,非农户口
1518,讲师,仡佬,699130650802669,2.21,丧偶,本科,农业户口
1519,技术员,瑶,373485207212129698,2.04,未婚,小学,农业户口
1520,教授,瑶,661518200211195000,2.33,丧偶,初中,农业户口
1521,讲师,阿昌,901493206801153212,1.92,已婚,专科,农业户口
1522,副教授,德昂,255009900211199,2.36,丧偶,高中,农业户口
1523,助教,保安,790417202801125838,2.30,未婚,小学,农业户口
1524,助教,汉,928652030109192,2.38,已婚,本科,农业户口
1525,助理工程师,彝,511931199907297329,1.79,离婚,本科,农业户口
1526,副教授,俄罗斯,693492440118430,1.88,未婚,高中,非农户口
1527,助教,乌孜别克,702235410106146,2.11,离婚,高中,农业户口
1528,技术员,土,197309209010040228,2.01,未婚,本科,农业户口
1529,助教,京,222182206101221018,2.09,未婚,本科,农业户口
1530,助教,基诺,114167620218371,2.36,未婚,本科,非农户口
1531,讲师,鄂温克,567782001104298,1.71,离婚,高中,农业户口
1532,工程师,羌,896131110821726,1.95,丧偶,高中,非农户口
1533,工程师,东乡,576857701201146,1.79,丧偶,高中,非农户口
1534,技术员,珞巴,749112195307088821,2.09,离婚,本科,非农户口
1535,教授,水,799921192707260015,2.30,未婚,本科,农业户口
1536,副教授,锡伯,433085340402943,2.04,未婚,高中,农业户口
1537,副教授,高山,64490919700119385X,1.77,离婚,初中,非农户口
1538,助教,俄罗斯,261674203708077495,2.18,丧偶,研究生,非农户口
1539,正高级工程师,维吾尔,100139980316420,1.83,已婚,研究生,非农户口
1540,高级工程师,回,785531190703095279,1.60,未婚,本科,农业户口
1541,正高级工程师,水,625346460222735,2.29,离婚,高中,农业户口
1542,助教,布依,750670611102719,2.35,已婚,专科,农业户口
1543,助理工程师,阿昌,517622205006272757,1.96,离婚,研究生,农业户口
1544,高级工程师,高山,863853196202049854,2.24,未婚,小学,非农户口
1545,工程师,鄂伦春,941335480930370,1.77,丧偶,初中,农业户口
1546,副教授,柯尔克孜,347244160618400,2.36,已婚,本科,农业户口
1547,工程师,瑶,217588560812883,1.64,丧偶,研究生,农业户口
1548,工程师,仡佬,465473201902093052,2.16,未婚,专科,农业户口
1549,技术员,德昂,166289199111245221,2.36,丧偶,初中,非农户口
1550,讲师,赫哲,815622530214714,2.04,离婚,研究生,非农户口
1551,正高级工程师,拉祜,543182930209335,1.73,已婚,高中,非农户口
1552,助教,鄂伦春,107380930301079,2.19,丧偶,研究生,非农户口
1553,工程师,苗,264476170308180,2.31,丧偶,初中,非农户口
1554,教授,仡佬,479381530203195,2.16,未婚,专科,农业户口
1555,教授,锡伯,123293201406308171,1.91,丧偶,专科,农业户口
1556,讲师,毛南,342486191006169778,1.76,丧偶,本科,非农户口
1557,副教授,珞巴,949718190810140435,1.96,未婚,研究生,农业户口
1558,讲师,维吾尔,534526208012233219,1.72,已婚,小学,农业户口
1559,副教授,塔塔尔,161439197502090129,2.04,未婚,专科,农业户口
1560,高级工程师,怒,268608198706179870,2.31,未婚,专科,非农户口
1561,工程师,怒,940539195101039669,2.13,离婚,初中,非农户口
1562,副教授,鄂伦春,896322860930044,2.36,离婚,初中,农业户口
1563,助教,白,298281201609116945,1.64,已婚,小学,农业户口
1564,高级工程师,景颇,949239560304736,2.28,已婚,专科,非农户口
1565,工程师,裕固,941225197310143893,2.05,离婚,高中,非农户口
1566,正高级工程师,塔塔尔,769169080702637,2.29,已婚,研究生,非农户口
1567,工程师,赫哲,374305197512097493,1.96,离婚,初中,非农户口
